Date,Open,High,Low,Close,Adj Close,Volume
2012-07-24,765.119995,800.320007,761.280029,785.919983,783.116455,115300
2012-07-25,804.320007,816.159973,787.039978,801.919983,799.059326,99900
2012-07-26,767.039978,785.119995,755.520020,771.359985,768.608398,94900
2012-07-27,753.440002,760.159973,711.359985,714.080017,711.532715,109600
2012-07-30,709.440002,723.840027,700.479980,717.760010,715.199646,130500
2012-07-31,713.760010,719.200012,704.799988,718.400024,715.837402,92100
2012-08-01,702.239990,732.479980,701.919983,722.400024,719.823059,98700
2012-08-02,741.440002,747.200012,709.760010,730.880005,728.272827,155200
2012-08-03,696.000000,703.359985,680.000000,689.280029,686.821228,160300
2012-08-06,679.520020,683.039978,664.640015,673.760010,671.356567,101100
2012-08-07,664.640015,668.159973,648.479980,656.799988,654.457031,110200
2012-08-08,661.919983,664.799988,653.280029,657.919983,655.573059,104600
2012-08-09,657.760010,661.280029,648.960022,652.479980,650.152466,71300
2012-08-10,658.400024,663.200012,649.919983,649.919983,647.601624,71300
2012-08-13,650.239990,660.799988,645.440002,645.440002,643.137573,57100
2012-08-14,638.719971,650.080017,634.400024,644.799988,642.499817,83600
2012-08-15,646.080017,646.559998,636.960022,640.000000,637.716980,61900
2012-08-16,632.960022,634.880005,612.320007,616.960022,614.759155,115700
2012-08-17,613.119995,616.960022,608.479980,608.640015,606.468872,83700
2012-08-20,609.919983,616.799988,605.599976,605.760010,603.599182,72300
2012-08-21,600.320007,620.320007,593.599976,613.599976,611.411133,110800
2012-08-22,617.440002,621.919983,601.919983,606.080017,603.917969,92000
2012-08-23,613.440002,624.640015,608.000000,619.520020,617.310059,77300
2012-08-24,624.640015,627.520020,604.159973,609.280029,607.106628,68600
2012-08-27,600.159973,609.599976,598.559998,606.080017,603.917969,61900
2012-08-28,607.359985,613.280029,600.960022,605.599976,603.439697,68500
2012-08-29,604.799988,612.960022,600.799988,605.599976,603.439697,52000
2012-08-30,613.280029,626.559998,612.640015,624.000000,621.774109,67200
2012-08-31,609.440002,629.760010,603.200012,612.000000,609.816895,134300
2012-09-04,614.080017,630.880005,606.080017,612.479980,610.295166,94200
2012-09-05,614.239990,619.840027,605.919983,615.039978,612.846069,83200
2012-09-06,604.000000,604.159973,573.599976,574.400024,572.351013,140300
2012-09-07,577.280029,581.119995,573.280029,576.320007,574.264160,71300
2012-09-10,580.799988,599.359985,577.119995,597.760010,595.627686,81200
2012-09-11,598.400024,604.000000,591.200012,600.640015,598.497375,83300
2012-09-12,595.039978,606.559998,591.200012,595.039978,592.917358,102400
2012-09-13,594.080017,596.159973,564.000000,571.520020,569.481323,159600
2012-09-14,564.479980,565.599976,549.919983,556.000000,554.016663,131600
2012-09-17,555.200012,561.280029,554.880005,555.520020,553.538391,110000
2012-09-18,560.159973,560.159973,553.280029,554.239990,552.262878,95100
2012-09-19,554.080017,558.880005,546.400024,550.559998,548.596069,103600
2012-09-20,559.200012,563.039978,551.039978,552.159973,550.190308,105300
2012-09-21,544.320007,553.440002,542.880005,552.000000,550.030945,81600
2012-09-24,565.919983,568.799988,558.559998,562.559998,560.553223,116900
2012-09-25,556.960022,585.919983,553.440002,584.799988,582.713867,123900
2012-09-26,587.679993,608.320007,586.559998,599.200012,597.062561,179900
2012-09-27,595.039978,598.080017,570.400024,574.239990,572.191589,129100
2012-09-28,580.320007,589.919983,575.039978,588.479980,586.380737,135400
2012-10-01,579.840027,596.799988,569.280029,590.559998,588.453369,101600
2012-10-02,583.520020,599.840027,577.919983,585.760010,583.670471,143900
2012-10-03,580.799988,588.320007,572.000000,575.359985,573.307556,133200
2012-10-04,571.679993,577.280029,564.320007,568.799988,566.770996,87400
2012-10-05,560.640015,582.080017,557.760010,577.760010,575.699036,110600
2012-10-08,588.320007,597.599976,584.320007,593.280029,591.163696,100900
2012-10-09,598.239990,626.080017,598.239990,622.239990,620.020325,136900
2012-10-10,622.559998,634.559998,617.599976,631.200012,628.948364,102300
2012-10-11,617.119995,638.400024,616.000000,638.080017,635.803833,91400
2012-10-12,637.280029,641.919983,627.039978,638.400024,636.122742,86400
2012-10-15,630.400024,642.559998,621.440002,624.640015,622.411804,84700
2012-10-16,621.280029,621.599976,595.359985,596.320007,594.192810,99600
2012-10-17,607.039978,609.119995,592.960022,598.719971,596.584229,120100
2012-10-18,604.960022,625.919983,598.400024,618.559998,616.353516,170300
2012-10-19,621.280029,665.919983,620.320007,663.679993,661.312500,242900
2012-10-22,665.280029,668.799988,648.000000,653.440002,651.109070,139100
2012-10-23,669.119995,677.919983,655.039978,672.320007,669.921753,195800
2012-10-24,660.320007,681.919983,657.440002,680.000000,677.574280,100600
2012-10-25,664.799988,684.799988,661.280029,678.239990,675.820557,118600
2012-10-26,678.880005,694.719971,664.479980,672.000000,669.602844,131400
2012-10-31,674.239990,692.320007,672.000000,684.799988,682.357178,72000
2012-11-01,673.119995,677.760010,651.679993,655.359985,653.022217,97600
2012-11-02,646.880005,678.239990,645.599976,677.599976,675.182861,74700
2012-11-05,676.159973,680.159973,659.039978,662.880005,660.515381,87500
2012-11-06,660.000000,666.880005,645.760010,658.719971,656.370178,115800
2012-11-07,679.359985,713.760010,678.080017,705.119995,702.604675,184800
2012-11-08,700.320007,739.039978,694.880005,739.039978,736.403687,147000
2012-11-09,737.760010,739.039978,705.919983,729.599976,726.997375,185400
2012-11-12,716.479980,735.840027,714.400024,729.440002,726.837952,77100
2012-11-13,747.840027,751.679993,724.159973,744.799988,742.143127,169500
2012-11-14,734.559998,774.559998,732.000000,771.200012,768.448975,134600
2012-11-15,770.400024,787.520020,761.919983,779.520020,776.739319,183400
2012-11-16,776.960022,806.080017,762.400024,770.719971,767.970703,175800
2012-11-19,744.000000,744.159973,712.320007,713.599976,711.054382,116300
2012-11-20,713.760010,733.599976,710.239990,713.440002,710.895020,95300
2012-11-21,711.200012,719.359985,705.760010,708.479980,705.952698,62200
2012-11-23,695.039978,697.280029,676.000000,676.320007,673.907471,81100
2012-11-26,680.159973,687.520020,666.719971,667.359985,664.979370,92700
2012-11-27,669.119995,677.280029,660.799988,674.239990,671.834900,114200
2012-11-28,684.479980,696.159973,655.359985,657.599976,655.254150,173200
2012-11-29,646.880005,654.880005,638.239990,645.440002,643.137573,144500
2012-11-30,645.119995,653.760010,643.039978,647.520020,645.210144,100200
2012-12-03,633.119995,652.640015,631.359985,651.200012,648.877075,132700
2012-12-04,650.559998,665.760010,649.119995,654.719971,652.384460,136600
2012-12-05,656.159973,685.440002,656.000000,674.559998,672.153687,147700
2012-12-06,680.479980,686.400024,656.479980,662.400024,660.037109,106700
2012-12-07,651.520020,680.159973,649.599976,673.440002,671.037659,87300
2012-12-10,678.880005,679.039978,657.119995,667.039978,664.660522,69800
2012-12-11,653.599976,655.200012,630.080017,641.280029,638.992432,157600
2012-12-12,631.520020,650.559998,630.880005,646.080017,643.775330,152700
2012-12-13,648.799988,668.960022,635.679993,660.320007,657.964539,116700
2012-12-14,672.960022,686.080017,667.679993,679.039978,676.617737,90500
2012-12-17,677.599976,680.320007,651.679993,651.840027,649.514832,92000
2012-12-18,641.280029,648.000000,619.359985,621.919983,619.701477,174300
2012-12-19,617.599976,631.200012,616.479980,630.880005,628.629517,130200
2012-12-20,627.359985,640.000000,625.760010,630.400024,628.151245,134600
2012-12-21,659.520020,667.679993,648.000000,650.080017,647.761047,110100
2012-12-24,655.520020,658.400024,652.159973,655.200012,652.862793,26000
2012-12-26,653.919983,677.760010,651.039978,671.039978,668.646240,51600
2012-12-27,669.919983,699.359985,666.880005,673.919983,671.515991,148300
2012-12-28,688.000000,694.080017,673.280029,693.440002,690.966370,83000
2012-12-31,696.640015,699.359985,645.119995,648.799988,646.485596,124600
2013-01-02,601.919983,608.640015,587.039978,587.039978,584.945862,169000
2013-01-03,587.679993,601.599976,583.840027,595.840027,593.714539,135400
2013-01-04,595.679993,606.400024,595.679993,601.760010,599.613403,85400
2013-01-07,607.840027,612.479980,598.880005,600.640015,598.497375,77000
2013-01-08,602.239990,614.559998,597.440002,604.000000,601.845398,78800
2013-01-09,602.400024,603.840027,593.280029,598.559998,596.424805,70200
2013-01-10,586.400024,604.320007,584.799988,587.679993,585.583618,74300
2013-01-11,588.000000,592.000000,584.320007,585.280029,583.192261,55900
2013-01-14,594.400024,600.320007,588.479980,592.799988,590.685364,70800
2013-01-15,601.440002,609.280029,599.200012,601.440002,599.294556,77600
2013-01-16,598.400024,602.239990,588.479980,594.239990,592.120239,65400
2013-01-17,587.039978,590.080017,579.039978,585.440002,583.351624,106500
2013-01-18,591.520020,597.599976,588.000000,589.760010,587.656189,101000
2013-01-22,588.000000,598.559998,585.760010,586.400024,584.308167,84700
2013-01-23,576.640015,579.520020,570.880005,576.320007,574.264160,85100
2013-01-24,599.039978,602.400024,584.159973,599.520020,597.381409,104800
2013-01-25,594.239990,597.280029,585.440002,590.719971,588.612793,85000
2013-01-28,589.760010,592.479980,580.640015,587.520020,585.424194,90700
2013-01-29,588.799988,600.159973,582.559998,586.719971,584.627014,148200
2013-01-30,583.520020,593.760010,577.760010,588.799988,586.699646,130100
2013-01-31,589.599976,595.359985,581.280029,593.599976,591.482483,103100
2013-02-01,580.799988,588.479980,569.919983,572.960022,570.916199,132400
2013-02-04,583.200012,603.039978,577.919983,602.880005,600.729431,107800
2013-02-05,595.039978,599.039978,570.719971,576.479980,574.423584,102800
2013-02-06,581.760010,586.719971,574.080017,581.760010,579.684753,109100
2013-02-07,579.200012,599.200012,578.239990,580.159973,578.090393,97900
2013-02-08,570.719971,572.479980,558.559998,562.400024,560.393799,116800
2013-02-11,561.119995,567.359985,560.479980,562.400024,560.393799,57900
2013-02-12,564.000000,570.239990,560.479980,568.960022,566.930420,63800
2013-02-13,563.520020,567.840027,556.159973,562.559998,560.553223,70700
2013-02-14,569.760010,571.200012,560.640015,563.520020,561.509827,57300
2013-02-15,563.039978,572.640015,559.200012,568.159973,566.133240,64400
2013-02-19,564.000000,564.960022,555.200012,555.520020,553.538391,74400
2013-02-20,555.679993,581.119995,555.359985,580.320007,578.249878,105200
2013-02-21,587.840027,606.239990,585.760010,600.159973,598.019104,137300
2013-02-22,589.599976,596.479980,581.919983,582.239990,580.163025,85800
2013-02-25,569.599976,605.119995,564.479980,603.840027,601.686035,132100
2013-02-26,600.479980,612.799988,592.960022,596.799988,594.671082,177800
2013-02-27,596.640015,598.880005,567.039978,578.080017,576.017883,137500
2013-02-28,578.400024,581.760010,565.440002,581.119995,579.047058,87200
2013-03-01,587.840027,596.320007,571.679993,573.280029,571.235046,123700
2013-03-04,579.679993,582.400024,565.599976,565.599976,563.582397,107400
2013-03-05,556.320007,556.799988,539.520020,541.440002,539.508545,135900
2013-03-06,536.640015,547.679993,536.000000,545.599976,543.653687,86900
2013-03-07,544.159973,546.719971,538.719971,541.119995,539.189697,62700
2013-03-08,535.520020,545.599976,533.440002,539.039978,537.117126,65900
2013-03-11,540.799988,546.239990,534.239990,534.559998,532.653137,56400
2013-03-12,539.039978,547.840027,535.840027,541.119995,539.189697,78000
2013-03-13,538.400024,548.159973,536.320007,542.559998,540.624573,105700
2013-03-14,537.119995,540.479980,533.599976,537.119995,535.203979,64900
2013-03-15,535.679993,545.599976,535.200012,541.440002,539.508545,78500
2013-03-18,556.000000,560.000000,538.559998,545.440002,543.494324,113800
2013-03-19,540.479980,562.559998,536.960022,547.200012,545.248047,156200
2013-03-20,536.479980,544.159973,532.960022,536.960022,535.044617,97400
2013-03-21,550.400024,558.559998,547.039978,554.239990,552.262878,101700
2013-03-22,548.000000,549.919983,537.599976,539.039978,537.117126,118000
2013-03-25,533.599976,552.159973,530.239990,544.479980,542.537720,137200
2013-03-26,538.400024,541.760010,535.359985,535.679993,533.769104,80800
2013-03-27,545.919983,548.640015,532.640015,532.960022,531.058838,109000
2013-03-28,533.599976,537.440002,528.000000,529.599976,527.710815,83000
2013-04-01,528.320007,544.320007,527.039978,540.159973,538.233093,120600
2013-04-02,533.119995,533.919983,522.400024,527.359985,525.478821,159000
2013-04-03,525.919983,545.599976,524.479980,540.479980,538.552002,113200
2013-04-04,542.400024,550.080017,537.599976,540.640015,538.711426,76700
2013-04-05,567.200012,570.559998,552.479980,554.719971,552.741211,134000
2013-04-08,554.239990,558.880005,545.599976,545.919983,543.972595,97100
2013-04-09,540.960022,549.119995,528.479980,534.880005,532.971985,166100
2013-04-10,529.599976,530.080017,501.600006,503.679993,501.883270,222700
2013-04-11,507.679993,509.119995,500.959991,503.519989,501.723846,132100
2013-04-12,507.839996,516.799988,504.320007,504.640015,502.839844,120200
2013-04-15,512.000000,536.640015,508.480011,535.359985,533.450256,212900
2013-04-16,525.280029,529.119995,512.159973,512.960022,511.130157,117200
2013-04-17,527.520020,552.640015,526.719971,543.520020,541.581177,227300
2013-04-18,539.200012,573.280029,539.039978,566.559998,564.538940,230700
2013-04-19,562.559998,565.599976,539.520020,541.760010,539.827454,151500
2013-04-22,536.479980,543.039978,520.479980,526.400024,524.522217,134500
2013-04-23,516.960022,525.599976,505.760010,511.359985,509.535858,221300
2013-04-24,515.200012,518.559998,506.399994,512.000000,510.173584,141800
2013-04-25,507.200012,508.000000,498.079987,503.519989,501.723846,133000
2013-04-26,507.679993,514.719971,504.000000,508.160004,506.347321,111600
2013-04-29,503.679993,503.679993,488.480011,494.239990,492.476959,142700
2013-04-30,492.640015,497.920013,483.200012,483.359985,481.635742,122000
2013-05-01,483.679993,492.959991,481.119995,489.440002,487.694092,107500
2013-05-02,488.000000,488.959991,468.640015,471.839996,470.156860,132700
2013-05-03,458.239990,459.040009,450.559998,455.200012,453.576233,127400
2013-05-06,452.799988,453.600006,447.519989,449.920013,448.315063,84400
2013-05-07,447.839996,455.200012,446.399994,450.880005,449.271637,132900
2013-05-08,451.519989,453.279999,442.559998,443.519989,441.937866,93800
2013-05-09,445.920013,448.160004,436.799988,444.959991,443.372742,101900
2013-05-10,443.040009,445.119995,436.799988,437.119995,435.560699,91300
2013-05-13,439.519989,440.959991,432.640015,435.519989,433.966400,91400
2013-05-14,435.519989,435.519989,424.959991,429.279999,427.748688,101200
2013-05-15,431.519989,434.720001,425.279999,426.559998,425.038391,78600
2013-05-16,424.480011,428.480011,419.040009,428.000000,426.473236,127700
2013-05-17,421.920013,425.119995,414.720001,415.200012,413.718903,122400
2013-05-20,418.559998,422.079987,413.279999,417.920013,416.429199,104100
2013-05-21,417.760010,422.079987,411.359985,415.519989,414.037750,104700
2013-05-22,413.920013,433.119995,404.320007,426.399994,424.878937,356700
2013-05-23,437.920013,440.480011,425.600006,429.600006,428.067566,234500
2013-05-24,438.239990,441.920013,430.239990,430.239990,428.705261,156400
2013-05-28,415.200012,425.760010,410.399994,421.600006,420.096069,178300
2013-05-29,426.720001,434.880005,423.359985,428.000000,426.473236,205500
2013-05-30,427.839996,427.839996,415.359985,421.119995,419.617798,150400
2013-05-31,426.239990,433.920013,416.320007,433.920013,432.372131,139200
2013-06-03,432.160004,447.040009,429.920013,429.920013,428.386414,351500
2013-06-04,427.839996,442.079987,422.559998,436.959991,435.401276,266600
2013-06-05,440.799988,454.880005,436.160004,453.600006,451.981934,315600
2013-06-06,452.160004,465.119995,447.200012,447.519989,445.923584,289100
2013-06-07,441.600006,444.959991,427.519989,429.119995,427.589233,236000
2013-06-10,425.920013,431.040009,422.399994,428.480011,426.951538,185700
2013-06-11,441.279999,445.279999,429.760010,441.279999,439.705872,260900
2013-06-12,433.440002,458.239990,432.799988,456.320007,454.692230,286200
2013-06-13,458.239990,462.079987,436.160004,439.359985,437.792694,185000
2013-06-14,439.040009,449.600006,437.600006,447.359985,445.764160,176000
2013-06-17,436.480011,441.920013,427.040009,435.200012,433.647552,242700
2013-06-18,432.959991,433.279999,421.600006,424.480011,422.965820,192000
2013-06-19,423.679993,439.519989,422.559998,438.399994,436.836151,331300
2013-06-20,453.440002,473.600006,448.959991,470.559998,468.881409,343900
2013-06-21,469.760010,488.480011,465.760010,476.000000,474.302002,286100
2013-06-24,488.320007,502.720001,479.839996,490.399994,488.650635,408900
2013-06-25,476.959991,488.959991,474.079987,480.799988,479.084869,152400
2013-06-26,468.160004,472.799988,464.640015,467.679993,466.011688,168300
2013-06-27,460.160004,462.239990,452.640015,460.959991,459.315674,211600
2013-06-28,466.239990,468.799988,451.200012,460.480011,458.837372,283200
2013-07-01,449.760010,452.160004,439.839996,451.040009,449.431061,210600
2013-07-02,451.839996,457.600006,442.239990,451.200012,449.590485,238400
2013-07-03,455.200012,456.320007,438.399994,444.799988,443.213287,102400
2013-07-05,437.600006,448.000000,434.079987,435.040009,433.488159,214100
2013-07-08,427.679993,438.079987,427.679993,433.440002,431.893829,131300
2013-07-09,427.519989,433.279999,422.720001,425.600006,424.081818,185600
2013-07-10,427.040009,427.040009,416.320007,418.079987,416.588623,181300
2013-07-11,404.480011,405.600006,392.160004,392.959991,391.558228,198900
2013-07-12,392.320007,395.359985,387.200012,388.160004,386.775360,134700
2013-07-15,386.880005,389.920013,384.640015,385.279999,383.905609,82700
2013-07-16,384.480011,389.760010,383.519989,386.720001,385.340515,79600
2013-07-17,383.519989,387.200012,381.279999,384.160004,382.789642,81700
2013-07-18,384.320007,388.640015,381.119995,386.399994,385.021637,107100
2013-07-19,396.320007,401.920013,396.320007,398.399994,396.978821,135400
2013-07-22,394.399994,398.720001,392.480011,395.200012,393.790253,75100
2013-07-23,392.959991,404.799988,392.799988,403.839996,402.399414,120900
2013-07-24,392.000000,402.720001,391.519989,399.839996,398.413696,127900
2013-07-25,394.239990,400.640015,391.040009,392.160004,390.761108,165900
2013-07-26,396.799988,398.880005,386.079987,386.079987,384.702789,118700
2013-07-29,388.160004,391.359985,383.359985,387.519989,386.137634,103400
2013-07-30,384.160004,386.239990,377.279999,382.239990,380.876465,176200
2013-07-31,380.160004,382.079987,373.440002,380.320007,378.963348,169800
2013-08-01,372.000000,373.440002,366.720001,368.320007,367.006134,127800
2013-08-02,368.160004,370.559998,361.920013,361.920013,360.628998,103400
2013-08-05,363.679993,364.480011,360.480011,361.440002,360.150665,72200
2013-08-06,362.559998,372.000000,361.760010,367.839996,366.527832,100800
2013-08-07,370.239990,377.600006,367.839996,368.959991,367.643829,127900
2013-08-08,363.519989,371.359985,361.760010,363.839996,362.542114,107200
2013-08-09,365.119995,371.679993,362.239990,368.320007,367.006134,89600
2013-08-12,373.119995,373.119995,364.160004,366.399994,365.092987,76900
2013-08-13,364.640015,372.480011,357.440002,359.839996,358.556366,152700
2013-08-14,360.640015,365.440002,358.880005,364.000000,362.701538,164700
2013-08-15,375.839996,385.279999,375.839996,382.079987,380.717041,195100
2013-08-16,382.239990,384.959991,377.119995,383.040009,381.673645,106900
2013-08-19,382.720001,384.959991,373.119995,384.799988,383.427338,165300
2013-08-20,382.880005,383.679993,374.559998,379.519989,378.166168,138200
2013-08-21,383.200012,387.679993,373.600006,383.519989,382.151886,224300
2013-08-22,378.720001,379.359985,371.679993,372.640015,371.310730,86600
2013-08-23,364.160004,368.799988,363.519989,365.119995,363.817535,96100
2013-08-26,364.480011,366.559998,356.000000,364.640015,363.339294,147500
2013-08-27,377.119995,389.119995,372.000000,386.720001,385.340515,286600
2013-08-28,387.519989,387.519989,377.119995,381.920013,380.557617,178100
2013-08-29,382.079987,384.000000,368.160004,374.239990,372.904999,180800
2013-08-30,373.279999,385.119995,373.119995,380.959991,379.601044,192200
2013-09-03,371.359985,379.839996,366.559998,374.720001,373.383301,178800
2013-09-04,371.519989,374.079987,360.959991,362.239990,360.947784,162200
2013-09-05,361.760010,362.239990,357.920013,360.959991,359.672394,67600
2013-09-06,357.440002,371.679993,353.920013,358.880005,357.599823,207400
2013-09-09,355.359985,355.359985,345.119995,346.399994,345.164307,119600
2013-09-10,340.480011,345.440002,340.320007,341.600006,340.381470,117400
2013-09-11,348.480011,349.920013,343.200012,343.679993,342.454010,131200
2013-09-12,344.000000,346.559998,341.440002,344.799988,343.570007,61000
2013-09-13,343.359985,349.119995,342.720001,343.679993,342.454010,59800
2013-09-16,335.519989,348.799988,334.880005,346.559998,345.323730,122900
2013-09-17,344.640015,344.640015,338.239990,339.359985,338.149414,83000
2013-09-18,338.239990,340.160004,325.119995,327.200012,326.032806,227300
2013-09-19,324.640015,326.559998,322.559998,324.959991,323.800812,121400
2013-09-20,322.559998,328.799988,321.600006,328.160004,326.989380,134000
2013-09-23,324.000000,334.880005,323.040009,330.079987,328.902527,146200
2013-09-24,328.320007,333.440002,324.799988,330.079987,328.902527,127900
2013-09-25,329.920013,335.519989,328.160004,333.119995,331.931702,150500
2013-09-26,329.760010,329.920013,323.519989,325.440002,324.279083,139500
2013-09-27,330.720001,332.959991,325.440002,326.399994,325.235657,132300
2013-09-30,337.440002,340.160004,326.880005,330.399994,329.221405,169200
2013-10-01,329.760010,329.760010,318.880005,319.519989,318.380219,168600
2013-10-02,325.760010,326.720001,318.239990,319.519989,318.380219,160300
2013-10-03,321.119995,335.839996,318.720001,330.720001,329.540253,242100
2013-10-04,331.040009,331.679993,320.959991,322.239990,321.090515,140100
2013-10-07,330.720001,330.880005,322.880005,330.079987,328.902527,184800
2013-10-08,330.399994,349.440002,329.760010,348.640015,347.396332,342300
2013-10-09,347.040009,360.959991,346.239990,352.640015,351.382080,384400
2013-10-10,341.279999,341.279999,327.839996,330.239990,329.061951,328600
2013-10-11,332.320007,332.640015,321.600006,322.559998,321.409363,197600
2013-10-14,328.480011,329.119995,315.359985,315.359985,314.235046,180900
2013-10-15,316.000000,320.320007,311.839996,319.200012,318.061371,205300
2013-10-16,314.239990,315.519989,307.839996,308.160004,307.060730,227400
2013-10-17,312.320007,313.119995,302.720001,303.200012,302.118439,145800
2013-10-18,294.559998,297.279999,288.000000,288.480011,287.450958,181500
2013-10-21,286.399994,288.959991,284.160004,286.720001,285.697205,129900
2013-10-22,283.519989,290.399994,280.320007,285.279999,284.262360,229100
2013-10-23,289.600006,294.399994,287.519989,290.239990,289.204651,144600
2013-10-24,290.079987,291.040009,284.480011,286.399994,285.378326,116500
2013-10-25,278.559998,284.160004,276.320007,280.640015,279.638916,127100
2013-10-28,280.000000,283.839996,278.880005,280.160004,279.160614,114700
2013-10-29,277.760010,282.239990,276.480011,278.880005,277.885162,103200
2013-10-30,275.519989,283.200012,274.399994,279.839996,278.841736,183100
2013-10-31,281.279999,284.320007,276.160004,281.119995,280.117188,193900
2013-11-01,278.880005,285.279999,277.600006,281.279999,280.276611,129200
2013-11-04,278.239990,283.040009,278.239990,280.000000,279.001190,74200
2013-11-05,282.880005,285.600006,276.959991,278.720001,277.725769,130100
2013-11-06,275.519989,281.920013,275.040009,279.200012,278.204041,107300
2013-11-07,278.880005,295.519989,277.760010,294.880005,293.828094,246500
2013-11-08,291.839996,293.920013,282.880005,283.040009,282.030365,196200
2013-11-11,284.640015,286.880005,281.760010,284.160004,283.146362,88200
2013-11-12,286.559998,287.200012,281.600006,282.880005,281.870911,116700
2013-11-13,288.640015,288.640015,272.000000,272.000000,271.029724,186000
2013-11-14,274.720001,276.320007,269.440002,270.559998,269.594849,141100
2013-11-15,269.440002,272.000000,268.480011,268.480011,267.522308,102400
2013-11-18,268.799988,277.760010,267.200012,276.160004,275.174866,121700
2013-11-19,276.480011,280.000000,272.799988,278.559998,277.566315,203000
2013-11-20,276.480011,283.200012,273.440002,280.640015,279.638916,161700
2013-11-21,277.600006,277.920013,271.359985,272.160004,271.189178,147900
2013-11-22,270.399994,271.359985,267.519989,267.679993,266.725128,103100
2013-11-25,264.640015,267.839996,264.000000,265.920013,264.971405,90100
2013-11-26,265.600006,267.200012,259.679993,261.760010,260.826263,125700
2013-11-27,260.000000,260.640015,255.839996,256.000000,255.086792,117200
2013-11-29,253.279999,253.759995,250.399994,252.160004,251.260498,72500
2013-12-02,250.720001,254.720001,249.440002,253.919998,253.014221,140600
2013-12-03,254.399994,257.279999,252.320007,253.919998,253.014221,160800
2013-12-04,257.440002,259.839996,251.039993,253.440002,252.535934,157100
2013-12-05,252.800003,256.480011,252.160004,254.399994,253.492508,144300
2013-12-06,248.320007,252.639999,247.360001,248.960007,248.071930,126000
2013-12-09,246.240005,247.199997,244.320007,246.240005,245.361633,64600
2013-12-10,247.199997,247.839996,245.119995,246.399994,245.521042,71200
2013-12-11,246.720001,256.959991,245.600006,256.000000,255.086792,164500
2013-12-12,255.839996,258.399994,253.759995,257.600006,256.681091,119400
2013-12-13,254.080002,260.320007,253.919998,258.880005,257.956512,88700
2013-12-16,254.880005,255.520004,250.080002,254.399994,253.492508,110400
2013-12-17,254.240005,257.600006,252.960007,255.679993,254.767929,96800
2013-12-18,255.679993,266.079987,246.399994,246.880005,245.999329,253200
2013-12-19,248.639999,252.320007,248.320007,249.119995,248.231339,96200
2013-12-20,248.160004,248.160004,240.000000,241.600006,240.738174,141900
2013-12-23,235.679993,237.919998,234.080002,234.080002,233.244995,128900
2013-12-24,233.759995,235.039993,233.279999,233.440002,232.607269,50600
2013-12-26,232.639999,233.759995,230.880005,231.520004,230.694122,51900
2013-12-27,230.399994,233.919998,230.080002,233.119995,232.288406,115300
2013-12-30,234.080002,236.000000,233.119995,233.919998,233.085556,62500
2013-12-31,232.639999,233.119995,229.600006,229.600006,228.780991,81700
2014-01-02,232.479996,236.800003,232.479996,234.880005,234.042145,144800
2014-01-03,234.720001,240.160004,234.240005,240.000000,239.143875,96900
2014-01-06,240.000000,245.279999,239.039993,242.559998,241.694733,86400
2014-01-07,239.199997,240.639999,234.880005,235.839996,234.998703,132600
2014-01-08,236.160004,237.279999,232.479996,234.080002,233.244995,148300
2014-01-09,231.679993,239.199997,231.679993,236.960007,236.114731,146000
2014-01-10,235.199997,240.320007,233.600006,234.240005,233.404419,114300
2014-01-13,235.679993,247.520004,232.960007,244.639999,243.767319,149000
2014-01-14,242.240005,242.240005,230.240005,231.039993,230.215820,231300
2014-01-15,228.000000,228.479996,223.679993,225.119995,224.316940,178700
2014-01-16,225.759995,226.559998,224.000000,224.639999,223.838669,114800
2014-01-17,226.720001,230.399994,224.960007,228.960007,228.143265,124600
2014-01-21,224.479996,229.279999,223.199997,223.520004,222.722672,135100
2014-01-22,222.080002,223.839996,220.320007,221.600006,220.809525,121200
2014-01-23,223.679993,228.639999,223.679993,224.320007,223.519821,190200
2014-01-24,226.559998,237.600006,226.399994,237.600006,236.752441,629600
2014-01-27,237.119995,249.399994,235.960007,244.039993,243.169464,720900
2014-01-28,247.679993,249.080002,243.800003,244.360001,243.488327,367400
2014-01-29,250.679993,253.839996,245.559998,252.559998,251.659073,541600
2014-01-30,242.960007,243.919998,235.880005,239.080002,238.227158,405100
2014-01-31,246.360001,247.000000,236.919998,240.399994,239.542435,456900
2014-02-03,241.600006,258.760010,238.399994,256.959991,256.043365,915800
2014-02-04,252.880005,255.279999,248.199997,250.559998,249.666199,422200
2014-02-05,253.600006,261.559998,250.440002,253.240005,252.336655,548500
2014-02-06,250.880005,251.039993,242.600006,243.360001,242.491898,351500
2014-02-07,239.279999,241.399994,229.919998,230.360001,229.538254,887600
2014-02-10,230.759995,231.000000,226.160004,226.360001,225.552536,437100
2014-02-11,225.199997,225.679993,217.360001,218.679993,217.899918,695800
2014-02-12,217.320007,219.360001,215.919998,217.440002,216.664352,912700
2014-02-13,222.119995,222.160004,212.080002,212.479996,211.722046,1138500
2014-02-14,212.919998,214.600006,209.800003,211.279999,210.526321,697900
2014-02-18,210.199997,211.720001,207.000000,208.279999,207.537018,753600
2014-02-19,209.399994,213.679993,207.880005,212.320007,211.562622,1335100
2014-02-20,211.960007,214.720001,208.199997,209.360001,208.613174,1146000
2014-02-21,207.520004,211.000000,206.600006,210.559998,209.808899,727500
2014-02-24,209.119995,209.479996,204.000000,206.479996,205.743454,1173200
2014-02-25,206.119995,209.520004,204.720001,207.559998,206.819595,1477800
